Country Name,Year,PM25,PrimarySchoolGross,LifeExpectancy,GDPperCap,ForestArea,EnergyUse,ExportofGnS,RenewableElectricty,WomenParliament,PopulationDensity,LivestockProduction
North America,2000,12.4652772565592,100.612289428711,74.3483873558642,35151.3613936987,35.9308603185734,8071.78094843867,12.9775975889757,15.5558388861844,,17.2615410984068,99.3427110613186
Namibia,2000,20.4358745389602,113.866256713867,51.234,2156.67590512714,9.78887633762101,576.480242315529,40.736150559887,92.7059659090909,25.0,2.20899925907032,131.85
New Caledonia,2000,,,70.547,15329.7297200058,45.8342450765864,,22.7808806145383,27.2922313929036,,12.2044857768053,92.66
Niger,2000,86.4658500421261,32.1440010070801,48.801,194.771959898935,1.04847240862083,127.847880422107,14.3397037015635,0.388349514563107,1.20481927710843,9.08631088655562,64.56
Nigeria,2000,67.6048124955521,95.5101623535156,46.255,547.318298903379,27.3318620507922,273.941085543675,,42.7572043723087,3.41880341880342,138.764445469218,74.71
Nicaragua,2000,25.4133416442397,103.338760375977,63.294,1017.3124434882,44.8672095728768,500.37663075991,20.1081658866931,17.6435559336453,9.67741935483871,41.7370201096892,47.28
Netherlands,2000,19.1568334196667,107.383682250977,75.5,26225.1697734149,10.6486966824645,4695.37009641521,66.4429411465509,3.31471254365119,36.0,471.727280805687,93.21
Norway,2000,10.4740973033701,99.1401519775391,76.0,38178.2368777076,33.1641313751903,5826.12232323722,45.612776085856,99.7197829097369,36.3636363636364,12.2957995203207,92.14
Nepal,2000,57.9103771850316,114.346168518066,61.168,223.830289183078,40.3261946285316,330.352852506274,23.2840037102623,99.3212778782399,5.85365853658537,171.234802929892,63.61
Nauru,2000,6.49312954325201,98.5731964111328,57.27,2648.60152860938,0.0,,,0.0,,508.4,94.81
New Zealand,2000,6.92139404317208,98.7734222412109,76.1,13641.1027183822,37.4100489916828,4467.21138613373,35.7454584901409,71.9222078350725,30.8333333333333,14.6507918423151,75.65
OECD members,2000,18.1979202022799,103.86287689209,73.8303230055313,23049.6329362256,32.4054566763953,4437.91198252458,20.8680911879447,16.5163483433189,18.0485717342463,33.8553313965611,100.0
Oman,2000,46.856337239182,92.6224670410156,71.777,9753.84755185404,0.0096930533117932,3286.26599451763,52.8812450343506,0.0,,7.37360581583199,46.52
Other small states,2000,20.771389810809,100.662727355957,63.8676593300379,4847.45033301194,27.0339522768962,,59.5269661475866,36.3070108777952,11.2582781456954,37.3282002585605,100.0
Pakistan,2000,59.1634156257704,62.7693099975586,61.03,642.338346499898,5.85209111664591,411.540523296893,9.62962571560589,28.530726995126,,200.912109537152,50.86
Panama,2000,19.0802656518594,104.723449707031,70.377,3975.09310275544,59.7543718052193,790.919387331221,68.9601164522227,74.3746674851647,9.85915492957746,40.4946058649448,65.82
Peru,2000,70.0428740963807,116.377288818359,68.148,1945.41338451698,58.8264296875,506.00792489422,16.7683737208169,81.8881189113187,,20.77994609375,48.87
Philippines,2000,31.5189595125717,104.052787780762,64.299,1050.79273107952,24.5137337760338,487.402779547692,43.3442192240219,42.9482888054758,11.2612612612613,267.046976556998,62.83
Palau,2000,7.22284968187368,114.16813659668,61.008,7798.07504193852,86.0434782608696,,,0.0099137503717656,0.0,41.6913043478261,
Papua New Guinea,2000,17.9637498545198,68.3852920532227,59.826,635.957919047725,80.1085684317449,,66.1783592514226,41.5286405859385,1.8348623853211,12.2268780638608,70.47
Poland,2000,25.7907754089004,100.339080810547,69.7,4520.64100449111,29.5765451043129,2321.77643337011,27.0732197283645,2.99068767908309,13.0434782608696,124.909820758105,83.54
Pre-demographic dividend,2000,45.307646001526,78.1374969482422,50.4143827977653,503.562641272677,31.5529876626814,373.339751311609,37.4602572929154,46.6293884461927,10.0074128984433,31.6130979511473,82.765190429832
Puerto Rico (US),2000,7.5311181902952,,71.725,16192.1269719638,48.3821871476888,,62.341293122729,0.547825887638389,,429.605975197294,160.0
"Korea, Dem. People's Rep.",2000,40.5589113689011,,57.587,,53.6059297400548,833.135926035272,,52.5773195876289,20.0873362445415,196.544390000831,75.09
Portugal,2000,13.9602733944466,119.70580291748,72.9,11526.3720667968,35.8579234972678,2390.18870122638,28.2046205938904,30.2988757883192,17.3913043478261,112.457901639344,102.46
Paraguay,2000,13.555186049266,121.569923400879,67.881,1736.11729210765,57.8697457840423,756.712974544407,43.3309260294934,99.9801839527406,2.5,12.8388321167883,54.44
West Bank and Gaza,2000,26.132738052948,97.3344573974609,68.284,1476.17185000238,1.50830564784053,,20.5165059347181,0.0,,485.407475083056,125.42
Pacific island small states,2000,13.0349343127279,98.7823715209961,64.6262329262121,1686.60570445369,66.6923676012461,,,45.6887160161073,,31.8111214953271,100.0
Post-demographic dividend,2000,16.6705964670753,102.126586914062,74.3082449761679,25890.8986396573,31.6138141493287,5035.97556433223,21.7257129158066,15.8156010970044,19.4174757281553,32.5689395361271,100.0
French Polynesia,2000,,,76.607,14978.324104668,42.7974647075771,,4.69809149754936,27.6700115641437,,69.241428983002,79.26
Qatar,2000,88.44531877478,,74.678,27535.182940934,0.0,16938.7214410402,67.2833585991399,0.0,,55.5546080964686,67.47
Romania,2000,20.4022118211382,104.286956787109,67.7,1659.92904910528,27.7132036045449,1615.33488235312,21.58888431382,28.4553471714099,,97.701323407775,102.63
Russian Federation,2000,20.7488898644786,110.809799194336,59.03,1771.59411621094,49.4018499097143,4224.98951887146,44.0604413055146,18.9408099652983,7.70975056689342,8.94901570933758,76.47
Rwanda,2000,31.3781575577386,,46.487,251.86926386091,11.6335630320227,405.776823991798,5.37717849178342,63.4790419161677,25.7142857142857,332.952209160924,38.92
South Asia,2000,59.9692885733649,98.6156616210938,61.7841251876795,440.467918910931,23.9035229226874,366.024485085178,14.0068701538226,14.7993447427731,8.44409695074277,369.362022618166,100.0
Saudi Arabia,2000,54.8209025183056,,71.183,11714.5623675159,0.454484134921779,6516.00755562211,43.4052690306903,0.000483394219873,,7.52560694797855,65.39
Sudan,2000,55.7364688042335,,56.661,362.116882324219,,486.895648884188,15.9845570577283,49.9275982872713,,,
Senegal,2000,69.3535963097363,68.4906311035156,56.091,603.233162455158,45.9832753337142,240.56962512208,17.7641495981977,0.923316708229426,12.1428571428571,51.775099984418,56.87
Singapore,2000,19.7999719213474,,76.0,23852.8389514753,25.3932835820895,4634.81368272521,188.350890284751,4.35427127743565,4.3010752688172,6011.77164179105,59.71
Solomon Islands,2000,12.7925434315937,80.1520233154297,65.011,953.17190137706,90.6609503394069,,27.0997585640854,1.37307434695244,2.04081632653061,15.7366559485531,83.34
Sierra Leone,2000,41.6831849365454,63.2500801086426,43.654,143.743743239644,40.5850651149903,,18.1348435554968,34.7826086956522,8.75,61.2858270989194,37.5
El Salvador,2000,32.8863851082494,107.374649047852,63.003,1982.87093542615,32.523166023166,537.110967454389,26.8272702258496,59.9668344684631,9.52380952380952,286.841988416988,83.85
San Marino,2000,13.3149944407167,,78.13,37600.7077379601,16.6666666666667,,,,13.3333333333333,446.65,
"Somalia, Fed. Rep.",2000,28.5093302780691,,49.329,386.119274401275,11.9791500621672,,,0.0,,14.089190869385,93.77
Serbia,2000,31.2656899545238,103.58666229248,68.9,974.725469278615,,1801.4812028674,8.24293342149675,31.8294177417865,,,
Sub-Saharan Africa (excluding high income),2000,42.7604755149382,79.4714889526367,50.3067597469378,684.279233995118,32.2954679307982,515.564437326668,27.8606424078658,21.1687858224363,11.9295436349079,30.3164158802774,82.7861032196672
South Sudan,2000,38.4320421364828,,46.548,,,,,,,,
Sub-Saharan Africa,2000,41.2294606842827,79.4738082885742,50.2973609923526,629.529731613317,31.6482351838446,498.737294190482,27.7260194936861,21.6105892210844,11.5853658536585,32.0659370659859,82.794873914947
Small states,2000,20.8786986973031,100.118362426758,64.3932678825236,4846.98212617811,65.6919529785704,,58.7680860631184,30.2498015039566,9.84848484848484,21.7763587407941,100.0
Sao Tome and Principe,2000,24.757084402543,,59.184,529.089383412262,60.7916666666667,,,20.6276660572821,9.09090909090909,150.01875,80.74
Suriname,2000,32.1762435989463,,61.49,1988.22172925433,95.5772128187567,1279.91009868174,,,,2.96959751627976,73.96
Slovak Republic,2000,21.3868373355091,102.84538269043,69.1,5421.6448441887,39.5303534303534,3292.7785560313,53.305266831721,15.96700686822,14.0,112.031600831601,166.3
Slovenia,2000,20.7629407401817,99.6168975830078,71.9,10135.7219109212,61.2214498510427,3281.07859342385,50.4595684798996,28.6605989430417,,98.7549652432969,98.58
Sweden,2000,9.69526031154178,106.774490356445,77.4,29632.5890811623,69.1388538853443,5375.75151158851,43.245425579392,57.2573210524142,42.6934097421203,21.7806145583158,106.17
Eswatini,2000,23.5235005768566,98.570182800293,46.329,1629.67038842815,27.5162790697674,913.698267523096,,,3.07692307692308,60.5473255813953,80.14
Sint Maarten (Dutch part),2000,,,72.247,,,,,,,,
Seychelles,2000,10.4591837101084,107.946586608887,67.9,8063.65500575169,73.2608695652174,,74.3224695850101,0.0,23.5294117647059,176.371739130435,181.0
Syrian Arab Republic,2000,22.9716712446942,102.303161621094,69.105,1138.1884854278,2.35107193383393,928.43318140297,36.1161500426144,12.9455526034025,10.4,90.5315485907063,94.7
Turks and Caicos Islands,2000,,102.332656860352,72.181,,11.0736842105263,,,0.0,,19.7157894736842,
Chad,2000,56.9478334024862,61.5406112670898,46.692,163.121663683369,5.0452668360864,241.652052714378,16.8900964319303,10.0,2.4,6.75992137865311,43.52
East Asia & Pacific (IDA & IBRD countries),2000,44.2131990295726,111.027282714844,68.3478025900279,972.833173916046,28.6925500098254,822.141112640822,32.9891506992451,17.6535758007048,16.9216589861751,113.239732891779,100.0
Europe & Central Asia (IDA & IBRD countries),2000,23.6046562946673,104.904747009277,63.6604944493964,2044.35074576548,38.7926408376561,2627.7743387218,32.3381750933872,18.3656704748485,8.62265224815026,19.1530449259825,100.0
Togo,2000,63.6974345253496,110.808746337891,53.842,409.889802792768,23.3216400073543,410.709755967091,20.1566604038007,51.4285714285714,4.93827160493827,94.5033462033462,72.59
Thailand,2000,40.3912275638682,,67.368,2005.97694514234,37.1860870246041,1153.04552225626,64.840250738685,7.13108348875251,4.81283422459893,123.329513202451,69.99
Tajikistan,2000,37.0330479373257,96.7624206542969,61.005,136.925716400723,2.92940840240069,341.873767516371,86.7521128337158,98.6874429704499,15.0,44.903793941126,23.32
Turkmenistan,2000,19.1607858195909,,61.299,633.835487638011,8.78215904496414,3247.66275154073,55.2364541451273,0.03199593702387,26.0,9.75182899580789,48.14
Latin America & the Caribbean (IDA & IBRD countries),2000,25.8378669323498,116.001388549805,67.6939226075501,4388.92611014216,50.8078119972993,1171.84232129386,18.9874344228477,62.7340515819607,12.6187245590231,25.3309386607104,100.0
Timor-Leste,2000,21.0626735881027,,56.671,492.457637913906,63.8264963012777,,10.618063463272,,,50.1067921990585,70.93
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",2000,47.5686965489023,,63.9760430076693,1246.01975069059,2.49629709880599,788.158562169186,27.5824695214658,10.4669250066581,,45.7267664443899,100.0
Tonga,2000,12.9276032773406,111.179916381836,66.114,1995.07667546271,12.4305555555556,,15.214150204456,0.194363459669582,0.0,142.606944444444,97.74
South Asia (IDA & IBRD),2000,59.9692885733649,98.6156616210938,61.7841251876795,440.467918910931,23.9035229226874,366.024485085178,14.0068701538226,14.7993447427731,8.44409695074277,369.362022618166,100.0
Sub-Saharan Africa (IDA & IBRD countries),2000,41.2294606842827,79.4738082885742,50.2973609923526,629.529731613317,31.6482351838446,498.737294190481,27.7260194936861,21.6105892210844,11.5853658536585,32.0659370659859,82.794873914947
Trinidad and Tobago,2000,24.1096411373475,101.986701965332,65.948,6178.58975559687,46.130604288499,7575.58896313876,,0.376076204433046,,257.265886939571,72.94
Tunisia,2000,27.4662896589768,114.567306518555,70.364,2199.04465936314,4.29872554067971,748.273831151715,39.7300345865581,0.835315213288033,11.5384615384615,62.8535980947477,74.35
Turkiye,2000,22.4972966388602,105.348022460938,68.679,4199.3798635759,26.1792679599288,1166.01412005443,19.9334162657424,24.9388818622821,4.18181818181818,85.0096293023921,48.66
Tuvalu,2000,6.20401861395786,108.823532104492,60.97,1579.41906275542,33.3333333333333,,,0.226757369614512,0.0,318.133333333333,85.41
Tanzania,2000,20.2177355377851,69.492431640625,52.145,401.698150634766,60.5893090991194,393.715575942908,10.8128051973219,75.073511785857,,38.6770591555656,48.41
Uganda,2000,33.2213088306491,130.160614013672,47.85,258.050338731086,15.8297882988839,386.584595406427,10.651409293254,,17.7935943060498,120.11485911616,51.91
Ukraine,2000,27.5510971970295,112.915328979492,62.208,653.294311523438,16.4149477863122,2700.10061007166,60.2970566860465,6.68202630581236,7.77777777777778,85.5383792180892,100.49
Upper middle income,2000,39.5676971693748,111.432891845703,68.1808984242704,1846.75293360867,30.1739877530615,1060.00600285289,25.1760794485775,25.6297227138593,14.1954348236182,54.3100750437118,100.0
Uruguay,2000,12.9448464771497,110.200187683105,70.641,6987.70098766257,7.82196320420523,948.595701266831,16.6980989454195,93.2780706378492,12.1212121212121,18.6619014969718,86.21
United States,2000,12.756295073002,,74.1,36329.9560727102,33.1301735880689,8055.14548852416,10.6927769053241,8.81261648193646,,30.7973013298523,88.49
Uzbekistan,2000,30.7136220978205,99.1522369384766,62.395,555.149231099186,6.7928870436847,1866.70954311251,24.662704263423,12.5453459092655,7.2,56.8556053811659,41.83
St. Vincent and the Grenadines,2000,23.3839016765713,114.669143676758,67.824,3768.95536604022,73.1794871794872,,,25.9179265658747,4.76190476190476,291.141025641026,97.74
"Venezuela, RB",2000,23.1690087764295,99.864990234375,68.757,4776.2816763938,55.7235984354628,2391.36796026802,29.7442196597828,73.7484021531353,,27.8064826257015,90.08
British Virgin Islands,2000,,111.543090820312,72.651,,24.4666666666667,,,0.0,,134.94,
Virgin Islands (U.S.),2000,8.80689800847775,,73.4,,58.4857142857143,,,0.0,,310.405714285714,
Viet Nam,2000,27.2332642563715,113.529556274414,68.2,404.029784055118,37.8836880344628,372.486738202477,53.9214970089166,52.9610707428184,26.0,248.035784093101,41.45
Vanuatu,2000,15.0607600250161,112.03441619873,67.034,1460.23817692229,36.2838392124692,,39.1789749205417,1.83217295712715,0.0,15.2814602132896,110.21
World,2000,39.836516383255,99.119873046875,65.360259627543,5501.26421816454,32.373759569026,1590.53600804969,23.465314497536,18.8863420039883,13.9044395261034,48.4403366874438,85.3127130032398
Samoa,2000,13.1629560185234,96.6747207641602,68.018,1424.75240002471,60.5335689045936,,,54.0319836679143,8.16326530612245,64.1996466431095,99.15
Kosovo,2000,,,69.296,,,856.943688546918,,1.75853905985796,,,
"Yemen, Rep.",2000,44.9681620712379,,60.895,493.235182634814,1.03983180862549,241.884502378759,41.4089049391351,0.0,0.664451827242525,37.1690455897115,48.35
South Africa,2000,24.3617741485462,92.5673980712891,55.415,3217.84693448467,14.6552110725503,2269.37063464901,24.4043033106919,2.00085441686049,29.8245614035088,38.8756967743531,56.85
Zambia,2000,24.3880446265436,80.3700714111328,45.797,359.429500988221,63.2965199962335,595.567896345718,23.9238608307712,99.9955340053592,10.126582278481,13.475606343911,47.82
Zimbabwe,2000,20.2651781223935,112.045486450195,44.834,562.833757496076,47.4757141010728,555.920693046092,38.1615806969708,47.0334524660472,9.33333333333333,30.74073930464,100.53
Aruba,2001,,110.349670410156,70.251,20740.1325828172,2.33333333333333,,70.9967837702649,0.0,,507.994444444444,
Africa Eastern and Southern,2001,26.8099256476532,81.4848709106445,51.3516267184703,625.82781544115,38.9039800957902,621.510017966009,27.207250045934,18.3949700835716,15.4269972451791,34.1768746149742,88.0878396730519
Afghanistan,2001,64.5975727246894,22.1396503448486,53.941,138.706821676113,1.85278199408184,,,93.5373177008865,,31.099929472732,78.92
Africa Western and Central,2001,61.7683094551825,81.1157913208008,49.7666625429571,532.972787221754,21.5031563447265,289.237182398885,,52.6162245593377,7.39587388088751,31.2610650491168,100.0
Angola,2001,23.6526821946051,,44.162,533.586202412447,61.8862188176787,428.599480858479,,61.6855921855922,15.4545454545455,13.4332301275367,68.84
Albania,2001,22.3660062096811,,72.204,1326.41652388077,28.1232481751825,598.228317118281,20.6135666190169,95.3120643431635,5.71428571428571,111.685145985401,82.22
Andorra,2001,16.0398963763555,,79.778,23511.2969500881,34.0425531914894,,,100.0,14.2857142857143,140.110638297872,
Arab World,2001,43.6536472716321,88.6069107055664,65.4399958606964,2536.69232600737,1.72047979289802,1388.57722408896,37.9612113400628,4.70070551477587,4.62126476719944,26.1298611508539,88.090073540058
United Arab Emirates,2001,44.1897103666173,122.869979858398,76.768,27745.1708087672,4.36802309208674,11703.2751045514,49.1592253276122,0.0,0.0,52.4301605181639,45.79
Argentina,2001,17.183873772998,116.749336242676,70.637,7141.47507662826,12.0808714176615,1518.56737304195,11.5790080825317,41.617243827229,,13.7482962995443,80.46
Armenia,2001,27.4828126677005,100.956871032715,70.0,659.588988535629,11.6765718299965,624.555471332605,24.1458543956306,16.8442123585727,3.05343511450382,112.813487881981,56.46
American Samoa,2001,6.77037814699815,,69.041,,88.5,,,0.0,,285.265,
Antigua and Barbuda,2001,18.7372798054376,,71.531,11539.1825063308,21.325,,,0.0,5.26315789473684,172.884090909091,259.51
Australia,2001,7.38895346175728,101.439407348633,77.0,19733.6510102645,17.1286333519909,5486.39455905443,22.1097572675813,8.24987201460146,,2.50897530687424,91.26
